"CMMS_ASSET_ID","STREET_NAME","STREET_NUMBER","PI_TAG","bad_tag","TR_PLANT","BASIN","AREA_FT2","STATION_NAME","TEMPLATE"
"LS-002048","SHERMAN HILLS PKWY","4682","WEST:SHE4672",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"SHERMAN HILLS PKWY - 4682","_cte_lead"
"LS-000100","AMARYLLIS CT","85111","NASSAU:AMA85111",TRUE,"NASSAU","NASSAU",78.5,"AMARYLLIS CT - 85111","_cte_lead"
"LS-002909","SHADEHILL RD","6051","STJOHNS:SHA6051",TRUE,"GREENLAND","GREENLAND",50.3,"SHADEHILL RD - 6051","_cte_lead"
"LS-000890","FLORA PARKE BLVD","23874","NASSAU:FLO23874",TRUE,"NASSAU","NASSAU",28.3,"FLORA PARKE BLVD - 23874","_cte_lead"
"LS-001345","GRANDVIEW MNR","28976 ","NASSAU:GRA28976",TRUE,"NASSAU","NASSAU",50.3,"GRANDVIEW MNR - 28976 ","_cte_lead"
"LS-003274","LIGHTVIEW LN","3687","EAST:LIG3687",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"LIGHTVIEW LN - 3687","_cte_lead"
"LS-002215","SUB CHASER CT","4602","WEST:SUB4602",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"SUB CHASER CT - 4602","_cte_lead"
"LS-002259","WEST TEAGUE BAY DR","28","STJOHNS:WES28",TRUE,"BLACKS FORD","BLACKS FORD",50.3,"WEST TEAGUE BAY DR - 28","_cte_lead"
"LS-003110","ST THOMAS ISLAND PKWY","1397","STJOHNS:STT1397",TRUE,"BLACKS FORD","BLACKS FORD",50.3,"ST THOMAS ISLAND PKWY - 1397","_cte_lead"
"LS-002374","VILLA SOVANA CT","138","STJOHNS:VIL138",TRUE,"BLACKS FORD","BLACKS FORD",19.6349540849362,"VILLA SOVANA CT - 138","_cte_lead"
"LS-002185","ST THOMAS  ST","85001","NASSAU:STT85001",TRUE,"NASSAU","NASSAU",50.3,"ST THOMAS  ST - 85001","_cte_lead"
"LS-003355","BARTRAM PARK BLVD","14531","STJOHNS:BAR14531",TRUE,"MANDARIN","MANDARIN",50.3,"BARTRAM PARK BLVD - 14531","_cte_lead"
"LS-002205","STONEY DR","96263","NASSAU:STO96263",TRUE,"NASSAU","NASSAU",50.3,"STONEY DR - 96263","_cte_lead"
"LS-000103","AMELIA CONCOURSE","95352","NASSAU:AME95352",TRUE,"NASSAU","NASSAU",50.3,"AMELIA CONCOURSE - 95352","_cte_lead"
"LS-000974","GRAND OAKS LN","96037","NASSAU:GRA96037",TRUE,"NASSAU","NASSAU",28.3,"GRAND OAKS LN - 96037","_cte_lead"
"LS-000457","BRADY POINT RD","95135","NASSAU:BRA95135",TRUE,"NASSAU","NASSAU",50.3,"BRADY POINT RD - 95135","_cte_lead"
"LS-001008","NORTH HAMPTON CLUB WAY","861323","NASSAU:HAM861323",TRUE,"NASSAU","NASSAU",50.3,"NORTH HAMPTON CLUB WAY - 861323","_cte_lead"
"LS-001443","MENTORIA RD","75999","NASSAU:MEN41",TRUE,"NASSAU","NASSAU",44.4,"MENTORIA RD - 75999","_cte_lead"
"LS-001566","NICHOLAS CUTINHA RD","76210","NASSAU:NIC76210",TRUE,"NASSAU","NASSAU",50.3,"NICHOLAS CUTINHA RD - 76210","_cte_lead"
"LS-002139","STATE RD 200","464018","NASSAU:STA464004",TRUE,"NASSAU","NASSAU",28.3,"STATE RD 200 - 464018","_cte_lead"
"LS-002143","SR 9 (I-95 WEIGH STATION SB)","5367","NASSAU:STA5367",TRUE,"NASSAU","NASSAU",19.6349540849362,"SR 9 (I-95 WEIGH STATION SB) - 5367","_cte_lead"
"LS-002144","SR 9 (I-95 WEIGH STATION NB)","5400","NASSAU:STA5400",TRUE,"NASSAU","NASSAU",19.6349540849362,"SR 9 (I-95 WEIGH STATION NB) - 5400","_cte_lead"
"LS-001796","PORT JACKSONVILLE PKWY","3774","NORTH:POR3774",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"PORT JACKSONVILLE PKWY - 3774","_cte_lead"
"LS-001795","PORT JACKSONVILLE PKWY","3034","NORTH:POR3034",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"PORT JACKSONVILLE PKWY - 3034","_cte_lead"
"LS-002225","SUMMERLIN LN","3751","EAST:SUM3751",TRUE,"ARLINGTON EAST","ARLINGTON EAST",78.5,"SUMMERLIN LN - 3751","_cte_lead"
"LS-001110","HOWARD RD","1560","NORTH:HOW1560",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"HOWARD RD - 1560","_cte_lead"
"LS-001186","KERNAN BLVD S","4800","EAST:KER4800",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"KERNAN BLVD S - 4800","_cte_lead"
"LS-001407","MARISCO WAY","225","WEST:MAR225",TRUE,"BUCKMAN","BUCKMAN",50.3,"MARISCO WAY - 225","_cte_lead"
"LS-001512","MYRTLE AVE N","55","NORTH:MYR55",TRUE,"BUCKMAN","BUCKMAN",153.9,"MYRTLE AVE N - 55","_cte_lead"
"LS-000398","BLACK WALNUT CT","12255","NORTH:BLA12255",TRUE,"CEDAR BAY","CEDAR BAY",19.6349540849362,"BLACK WALNUT CT - 12255","_cte_lead"
"LS-001600","NORTH DURBIN PKWY","115","STJOHNS:DUR115",TRUE,"BLACKS FORD","BLACKS FORD",50.3,"NORTH DURBIN PKWY - 115","_cte_lead"
"LS-001474","MISTY VIEW DR","6781","WEST:MIS6781",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"MISTY VIEW DR - 6781","_cte_lead"
"LS-001446","MERCHANTS GATE DR","8120","WEST:MER8120",TRUE,"SOUTHWEST","SOUTHWEST",78.5,"MERCHANTS GATE DR - 8120","_cte_lead"
"LS-000367","BEDSTONE DR","178","STJOHNS:BED178",TRUE,"BLACKS FORD","BLACKS FORD",50.3,"BEDSTONE DR - 178","_cte_lead"
"LS-002119","SPRING BOARD DR","11651","NORTH:SPR11651",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"SPRING BOARD DR - 11651","_cte_lead"
"LS-002239","SUNCHASE DR","12510","EAST:SUN12510",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"SUNCHASE DR - 12510","_cte_lead"
"LS-001615","OAKLEAF PLANTATION PKWY","573","WEST:OAK573",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"OAKLEAF PLANTATION PKWY - 573","_cte_lead"
"LS-002286","TOLLERTON AVE","136","STJOHNS:TOL136",TRUE,"BLACKS FORD","BLACKS FORD",19.6349540849362,"TOLLERTON AVE - 136","_cte_lead"
"LS-000604","COLLINS RD","5604","WEST:COL5604",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"COLLINS RD - 5604","_cte_lead"
"LS-001923","ROUND TABLE RD","5867","WEST:ROU5867",TRUE,"BUCKMAN","BUCKMAN",50.3,"ROUND TABLE RD - 5867","_cte_lead"
"LS-000531","CATANIA PL","3750","EAST:CAT3750",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"CATANIA PL - 3750","_cte_lead"
"LS-001893","RIVERSTONE WAY","11291","NORTH:RIV11291",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"RIVERSTONE WAY - 11291","_cte_lead"
"LS-000219","AVENT DR","4739","WEST:AVE4739",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"AVENT DR - 4739","_cte_lead"
"LS-001138","ISLAND POINT DR","933","NORTH:ISL933",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"ISLAND POINT DR - 933","_cte_lead"
"LS-000224","BAINEBRIDGE DR","15807","NORTH:BAI15807",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"BAINEBRIDGE DR - 15807","_cte_lead"
"LS-000225","BAINEBRIDGE DR","15854","NORTH:BAI15854",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"BAINEBRIDGE DR - 15854","_cte_lead"
"LS-000470","BROAD ST","1261","NORTH:BRO1261",TRUE,"BUCKMAN","BUCKMAN",50.3,"BROAD ST - 1261","_cte_lead"
"LS-000110","ARBOR BREEZE LN","8825","WEST:ARB8825",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"ARBOR BREEZE LN - 8825","_cte_lead"
"LS-001372","LOUIS CLARK CT","6331","WEST:LOU6331",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"LOUIS CLARK CT - 6331","_cte_lead"
"LS-000231","BARNSTORMER RD","2158","NORTH:BAR2158",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"BARNSTORMER RD - 2158","_cte_lead"
"LS-002076","SMITH POINT DR","2057","NORTH:SMI2057",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"SMITH POINT DR - 2057","_cte_lead"
"LS-002474","YELLOW BLUFF RD","12611","NORTH:YEL12611",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"YELLOW BLUFF RD - 12611","_cte_lead"
"LS-003143","PALM LAKE DR","11740","NORTH:PAL11740",TRUE,"CEDAR BAY","CEDAR BAY",78.5,"PALM LAKE DR - 11740","_cte_lead"
"LS-001936","SAGE WILLOW WAY","6132","WEST:SAG6132",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"SAGE WILLOW WAY - 6132","_cte_lead"
"LS-002983","A C SKINNER PKWY","8224","SOUTH:ACS8224",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"A C SKINNER PKWY - 8224","_cte_lead"
"LS-003194","VILLA LN","87009","NASSAU:VIL87009",TRUE,"NASSAU","NASSAU",28.3,"VILLA LN - 87009","_cte_lead"
"LS-000878","FIRETOWER RD","8570","WEST:FIR8570",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"FIRETOWER RD - 8570","_cte_lead"
"LS-002437","WILLIAM MILLS ST","5160","NORTH:WIL5160",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"WILLIAM MILLS ST - 5160","_cte_lead"
"LS-001370","LOTHMORE RD","11038","WEST:LOT11038",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"LOTHMORE RD - 11038","_cte_lead"
"LS-000002","1ST ST W","2580","NORTH:1ST2580",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"1ST ST W - 2580","_cte_lead"
"LS-000007","45TH ST W","1646","NORTH:45T1646",FALSE,"BUCKMAN","BUCKMAN",19.6349540849362,"45TH ST W - 1646","_cte_leadsp"
"LS-002896","COASTAL HWY","4451","STJOHNS:A1A4451",TRUE,"PONCE DE LEON","PONCE DE LEON",50.3,"COASTAL HWY - 4451","_cte_lead"
"LS-000113","ARBOR LN","1092","EAST:ARB1092",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"ARBOR LN - 1092","_cte_lead"
"LS-000241","BARTRAM VILLAGE DR","6046","STJOHNS:BAR6046",TRUE,"GREENLAND","GREENLAND",50.3,"BARTRAM VILLAGE DR - 6046","_cte_lead"
"LS-000245","BAY ST E","4","NORTH:BAY4",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"BAY ST E - 4","_cte_lead"
"LS-000357","BEAVER ST W","15701","WEST:BEA15701",TRUE,"BUCKMAN","BUCKMAN",50.2654824574367,"BEAVER ST W - 15701","_cte_lead"
"LS-000340","BEACH BLVD","9815","EAST:BEA9815",TRUE,"ARLINGTON EAST","ARLINGTON EAST",20.3,"BEACH BLVD - 9815","_cte_lead"
"LS-000386","BILODEAU CT","1850","WEST:BIL1850",TRUE,"SOUTHWEST","SOUTHWEST",19.6349540849362,"BILODEAU CT - 1850","_cte_lead"
"LS-000468","BRIGHTON PARK LN","5210","WEST:BRI5210",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"BRIGHTON PARK LN - 5210","_cte_lead"
"LS-000504","CAMDEN RD","11775","NORTH:CAM11775",TRUE,"CEDAR BAY","CEDAR BAY",19.6349540849362,"CAMDEN RD - 11775","_cte_lead"
"LS-000530","CATHERINE ST","451","NORTH:CAT451",TRUE,"BUCKMAN","BUCKMAN",28.3,"CATHERINE ST - 451","_cte_lead"
"LS-000547","CHAFFEE POINT BLVD","549","WEST:CHA549",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"CHAFFEE POINT BLVD - 549","_cte_lead"
"LS-000592","CLOVELLY LN W","2399","STJOHNS:CLO2399",TRUE,"BLACKS FORD","BLACKS FORD",28.3,"CLOVELLY LN W - 2399","_cte_lead"
"LS-001664","COMMISSIONERS DR","5303","EAST:COM5303",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"COMMISSIONERS DR - 5303","_cte_lead"
"LS-000639","COUNTY RD 210","2740","STJOHNS:COU2740",TRUE,"BLACKS FORD","BLACKS FORD",113.1,"COUNTY RD 210 - 2740","_cte_lead"
"LS-000731","DIXIE CLIPPER RD","2101","NORTH:DIX2101",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"DIXIE CLIPPER RD - 2101","_cte_lead"
"LS-000778","EAGLE POINT DR","954","STJOHNS:EAG954",TRUE,"BLACKS FORD","BLACKS FORD",50.3,"EAGLE POINT DR - 954","_cte_lead"
"LS-000789","EDENFIELD RD","5681","EAST:EDE5681",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"EDENFIELD RD - 5681","_cte_lead"
"LS-000853","EXLINE RD","7260","WEST:EXL7260",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"EXLINE RD - 7260","_cte_lead"
"LS-000921","FT CAROLINE RD","8301","EAST:FTC8301",TRUE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"FT CAROLINE RD - 8301","_cte_lead"
"LS-000940","GATELY RIDGE CT","12333","EAST:GAT12333",TRUE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"GATELY RIDGE CT - 12333","_cte_lead"
"LS-000937","GATE PKWY W","8290","SOUTH:GAT8290",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"GATE PKWY W - 8290","_cte_lead"
"LS-000943","GAZEBO PARK PL N","6111","SOUTH:GAZ6111",TRUE,"MANDARIN","MANDARIN",28.3,"GAZEBO PARK PL N - 6111","_cte_lead"
"LS-000979","GRAYFIELD DR","6500","WEST:GRA6500",FALSE,"SOUTHWEST","SOUTHWEST",63.6,"GRAYFIELD DR - 6500","_cte_leadsp"
"LS-000996","GROSVNER SQ DR","1332","EAST:GRO1332",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"GROSVNER SQ DR - 1332","_cte_lead"
"LS-001034","HAWKEYE CIR","8895","WEST:HAW8895",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"HAWKEYE CIR - 8895","_cte_lead"
"LS-001085","HILLSTEAD LN","3907","SOUTH:HIL3907",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"HILLSTEAD LN - 3907","_cte_lead"
"LS-001111","HUCKINS CT","2336","EAST:HUC2336",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"HUCKINS CT - 2336","_cte_lead"
"LS-001121","I-95 REST AREA SOUTHBOUND",NA,"STJOHNS:RESI95S",TRUE,"BLACKS FORD","BLACKS FORD",19.6349540849362,"I-95 REST AREA SOUTHBOUND - NA","_cte_lead"
"LS-001144","JAMMES RD","1956","WEST:JAM1956",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"JAMMES RD - 1956","_cte_lead"
"LS-001162","JOHNS CREEK PKWY","391","STJOHNS:JOH391",TRUE,"BLACKS FORD","BLACKS FORD",50.3,"JOHNS CREEK PKWY - 391","_cte_lead"
"LS-001161","JOHNS CREEK PKWY","231","STJOHNS:JOH231",TRUE,"BLACKS FORD","BLACKS FORD",50.3,"JOHNS CREEK PKWY - 231","_cte_lead"
"LS-001200","KLINE RD","3221","EAST:KLI3221",TRUE,"ARLINGTON EAST","ARLINGTON EAST",20.3,"KLINE RD - 3221","_cte_lead"
"LS-001266","LANSDOWNE DR","1700","EAST:LAN1700",TRUE,"MONTEREY","MONTEREY",28.3,"LANSDOWNE DR - 1700","_cte_lead"
"LS-001261","LANE AVE S","1973","WEST:LAN1973",TRUE,"SOUTHWEST","SOUTHWEST",19.6349540849362,"LANE AVE S - 1973","_cte_lead"
"LS-001330","SAMPSON WAY","470","STJOHNS:SAM470",TRUE,"BLACKS FORD","BLACKS FORD",78.5,"SAMPSON WAY - 470","_cte_lead"
"LS-001351","LONDON LAKE DR W","12080","SOUTH:LON12080",TRUE,"MANDARIN","MANDARIN",28.3,"LONDON LAKE DR W - 12080","_cte_lead"
"LS-002894","MAJESTIC WALK BLVD","85057","NASSAU:MAJ85057",TRUE,"NASSAU","NASSAU",113.1,"MAJESTIC WALK BLVD - 85057","_cte_lead"
"LS-001399","MANOTAK AVE","1466","WEST:MAN1466",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"MANOTAK AVE - 1466","_cte_lead"
"LS-001392","MANDARIN RD","14842","SOUTH:MAN14842",TRUE,"MANDARIN","MANDARIN",28.3,"MANDARIN RD - 14842","_cte_lead"
"LS-001414","MARSH VIEW HAVEN DR","194","STJOHNS:MAR194",TRUE,"GREENLAND","GREENLAND",50.3,"MARSH VIEW HAVEN DR - 194","_cte_lead"
"LS-001436","MEADOW VISTA DR","7901","SOUTH:MEA7901",TRUE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"MEADOW VISTA DR - 7901","_cte_lead"
"LS-001439","MEEK DR","3801","EAST:MEE3801",TRUE,"MONTEREY","MONTEREY",19.6349540849362,"MEEK DR - 3801","_cte_lead"
"LS-001456","METRO PARK","1200","NORTH:MET1",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"METRO PARK - 1200","_cte_lead"
"LS-001480","MONTEBELLO WAY","3780","EAST:MON3780",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"MONTEBELLO WAY - 3780","_cte_lead"
"LS-001476","MONCRIEF RD","4861","NORTH:MON4861",TRUE,"BUCKMAN","BUCKMAN",50.3,"MONCRIEF RD - 4861","_cte_lead"
"LS-001504","MOSS HOLLOW DR","15598","NORTH:MOS15598",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"MOSS HOLLOW DR - 15598","_cte_lead"
"LS-001517","NATALIE DR","10965","NORTH:NAT10965",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"NATALIE DR - 10965","_cte_lead"
"LS-001561","HECKSCHER DR","4377","NORTH:NOR1",TRUE,"CEDAR BAY","CEDAR BAY",50.2654824574367,"HECKSCHER DR - 4377","_cte_lead"
"LS-001562","HECKSCHER DR","4377","NORTH:NOR2",TRUE,"CEDAR BAY","CEDAR BAY",50.2654824574367,"HECKSCHER DR - 4377","_cte_lead"
"LS-001563","HECKSCHER DR","4377","NORTH:NOR3",TRUE,"CEDAR BAY","CEDAR BAY",50.2654824574367,"HECKSCHER DR - 4377","_cte_lead"
"LS-001564","HECKSCHER DR","4377","NORTH:NOR4",TRUE,"CEDAR BAY","CEDAR BAY",19.6349540849362,"HECKSCHER DR - 4377","_cte_lead"
"LS-001619","OCEAN GRANDE DR","103","STJOHNS:OCE103",TRUE,"PONCE DE LEON","PONCE DE LEON",28.3,"OCEAN GRANDE DR - 103","_cte_lead"
"LS-001624","OLD COLONY DR","5447","WEST:OLD5447",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"OLD COLONY DR - 5447","_cte_lead"
"LS-001629","OLD KINGS RD S","8833","SOUTH:OLD8833",TRUE,"MANDARIN","MANDARIN",19.6349540849362,"OLD KINGS RD S - 8833","_cte_lead"
"LS-001775","PLANTATION OAKS BLVD","4191","WEST:PLA4191",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"PLANTATION OAKS BLVD - 4191","_cte_lead"
"LS-001773","PLANTATION BAY DR","7616","WEST:PLA7616",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"PLANTATION BAY DR - 7616","_cte_lead"
"LS-001792","PONTE VEDRA BLVD","280-A","STJOHNS:PON280A",TRUE,"PONTE VEDRA","PONTE VEDRA",50.3,"PONTE VEDRA BLVD - 280-A","_cte_lead"
"LS-001804","POWERS AVE","6513","SOUTH:POW6513",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"POWERS AVE - 6513","_cte_lead"
"LS-001807","PRESIDENTS CT","1201","WEST:PRE12101",TRUE,"BUCKMAN","BUCKMAN",50.3,"PRESIDENTS CT - 1201","_cte_lead"
"LS-001840","RAMPART RD","7265","WEST:RAM7265",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"RAMPART RD - 7265","_cte_lead"
"LS-001850","REDSTONE DR","4941","WEST:RED4941",TRUE,"SOUTHWEST","SOUTHWEST",19.6349540849362,"REDSTONE DR - 4941","_cte_lead"
"LS-001860","RHODE ISLAND DR E","6831","NORTH:RHO6831",TRUE,"BUCKMAN","BUCKMAN",23.8,"RHODE ISLAND DR E - 6831","_cte_lead"
"LS-002011","SANDLERS PRESERVE DR","6500","WEST:SAN6500",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"SANDLERS PRESERVE DR - 6500","_cte_lead"
"LS-002063","SIERRA GARDENS DR","8059","WEST:SIE8059",TRUE,"BUCKMAN","BUCKMAN",50.3,"SIERRA GARDENS DR - 8059","_cte_lead"
"LS-002085","SOUTH HAMPTON CLUB WAY","375","STJOHNS:SOU375",TRUE,"BLACKS FORD","BLACKS FORD",28.3,"SOUTH HAMPTON CLUB WAY - 375","_cte_lead"
"LS-002087","SOUTH SEA LNKE LN","501","STJOHNS:SOU501",TRUE,"PONTE VEDRA","PONTE VEDRA",28.3,"SOUTH SEA LNKE LN - 501","_cte_lead"
"LS-002105","SOUTHSIDE BLVD","7587","SOUTH:SOU7587",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"SOUTHSIDE BLVD - 7587","_cte_lead"
"LS-002129","SPRING PARK RD","3924","EAST:SPR3924",TRUE,"BUCKMAN","BUCKMAN",50.3,"SPRING PARK RD - 3924","_cte_lead"
"LS-002180","ST JOHNS GOLF DR","311","STJOHNS:STJ311",TRUE,"BLACKS FORD","BLACKS FORD",28.3,"ST JOHNS GOLF DR - 311","_cte_lead"
"LS-002178","ST JOHNS FOREST BLVD","392","STJOHNS:STJ392",TRUE,"BLACKS FORD","BLACKS FORD",78.5,"ST JOHNS FOREST BLVD - 392","_cte_lead"
"LS-002203","STONEBRIER RIDGE DR","3156","WEST:STO3156",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"STONEBRIER RIDGE DR - 3156","_cte_lead"
"LS-002261","TEQUESTA CT","5316","WEST:TEQ5316",TRUE,"SOUTHWEST","SOUTHWEST",19.6349540849362,"TEQUESTA CT - 5316","_cte_lead"
"LS-002910","TIDECREST PKWY","92","STJOHNS:TID92",TRUE,"GREENLAND","GREENLAND",50.3,"TIDECREST PKWY - 92","_cte_lead"
"LS-002305","TRAILS END RD","7457","EAST:TRA7457",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"TRAILS END RD - 7457","_cte_lead"
"LS-002331","UNIVERSITY BLVD N","3500","EAST:UNI3500",TRUE,"MONTEREY","MONTEREY",28.3,"UNIVERSITY BLVD N - 3500","_cte_lead"
"LS-002342","UNIVERSITY BLVD N","4085","EAST:UNI4085",TRUE,"MONTEREY","MONTEREY",28.3,"UNIVERSITY BLVD N - 4085","_cte_lead"
"LS-002365","VENETIAN AVE","86014","NASSAU:VEN86014",TRUE,"NASSAU","NASSAU",50.3,"VENETIAN AVE - 86014","_cte_lead"
"LS-002372","VICTORIA PARK RD","3176","SOUTH:VIC3176",TRUE,"BUCKMAN","BUCKMAN",28.3,"VICTORIA PARK RD - 3176","_cte_lead"
"LS-002379","WAKEVIEW DR","667","WEST:WAK667",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"WAKEVIEW DR - 667","_cte_lead"
"LS-002381","WALDEN SPRINGS WAY","14951","STJOHNS:WAL14951",TRUE,"GREENLAND","GREENLAND",50.3,"WALDEN SPRINGS WAY - 14951","_cte_lead"
"LS-002392","WATCH TOWER DR","12014","SOUTH:WAT12014",TRUE,"MANDARIN","MANDARIN",28.3,"WATCH TOWER DR - 12014","_cte_lead"
"LS-002399","WAYLAND ST","3758","EAST:WAY3758",TRUE,"MONTEREY","MONTEREY",28.3,"WAYLAND ST - 3758","_cte_lead"
"LS-002451","WILSON ST","3110","NORTH:WIL3110",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"WILSON ST - 3110","_cte_lead"
"LS-002453","WINCHESTER LN","2484","STJOHNS:WIN2484",TRUE,"BLACKS FORD","BLACKS FORD",28.3,"WINCHESTER LN - 2484","_cte_lead"
"LS-002462","WOOD DUCK HOLLOW","1195","STJOHNS:WOO1195",TRUE,"BLACKS FORD","BLACKS FORD",19.6349540849362,"WOOD DUCK HOLLOW - 1195","_cte_lead"
"LS-002907","YEAGER RD","10480","NORTH:YEA10480",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"YEAGER RD - 10480","_cte_lead"
"LS-001377","MAGNOLIA GROVE WAY","16433","NORTH:MAG16433",TRUE,"CEDAR BAY","CEDAR BAY",78.5,"MAGNOLIA GROVE WAY - 16433","_cte_lead"
"LS-003192","WESTLAND OAKS DR","7445","WEST:WES7445",FALSE,"SOUTHWEST","SOUTHWEST",50.3,"WESTLAND OAKS DR - 7445","_cte_leadsp"
"LS-000510","CANEY WOOD CT S","2418","NORTH:CAN2418",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"CANEY WOOD CT S - 2418","_cte_lead"
"LS-001862","RHODE ISLAND DR W","6910","NORTH:RHO6910",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"RHODE ISLAND DR W - 6910","_cte_lead"
"LS-001623","OLD BLUFF DR","150","STJOHNS:OLD150",TRUE,"GREENLAND","GREENLAND",50.3,"OLD BLUFF DR - 150","_cte_lead"
"BPS-003387","TWIN CREEK DR","106","STJOHNS:TWI106M",TRUE,"GREENLAND","GREENLAND",50.2654824574367,"TWIN CREEK DR - 106","_cte_lead"
"LS-000961","GOLDEN BAMBOO DR","8235","WEST:GOL8235",TRUE,"BUCKMAN","BUCKMAN",50.3,"GOLDEN BAMBOO DR - 8235","_cte_lead"
"LS-003220","DAVIS PARK RD","74","STJOHNS:DAV74",TRUE,"GREENLAND","GREENLAND",50.3,"DAVIS PARK RD - 74","_cte_lead"
"LS-003177","PRAIRIE PARKE PL","32026","NASSAU:PRA32026",TRUE,"NASSAU","NASSAU",50.3,"PRAIRIE PARKE PL - 32026","_cte_lead"
"LS-000516","CARACARA DR","9344","WEST:CAR9344",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"CARACARA DR - 9344","_cte_lead"
"LS-003176","SUNNY PARKE DR","32664","NASSAU:SUN32664",TRUE,"NASSAU","NASSAU",50.3,"SUNNY PARKE DR - 32664","_cte_lead"
"LS-003196","ILAH RD","10466","SOUTH:ILA10446",TRUE,"MANDARIN","MANDARIN",50.3,"ILAH RD - 10466","_cte_lead"
"LS-001498","MORSE AVE","6084","WEST:MOR6084",TRUE,"SOUTHWEST","SOUTHWEST",19.6349540849362,"MORSE AVE - 6084","_cte_lead"
"LS-003247","NEW WORLD AVE","4950","WEST:NEW4950",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"NEW WORLD AVE - 4950","_cte_lead"
"LS-000299","BEACH BLVD","14008","EAST:BEA14008",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"BEACH BLVD - 14008","_cte_lead"
"LS-003322","BISCAYNE GROVE LN","1406","NORTH:BIS1406",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"BISCAYNE GROVE LN - 1406","_cte_lead"
"LS-001608","NOTTAGE HILL ST","801-1","STJOHNS:NOT801",TRUE,"BLACKS FORD","BLACKS FORD",70.9,"NOTTAGE HILL ST - 801-1","_cte_lead"
