CMMS_ASSET_ID,PI_TAG,BASIN,AREA_FT2,STATION_NAME,TEMPLATE
LS-004286,WEST:PRI9909,BUCKMAN,50.27,PRITCHARD RD - 9909,_cte_leadsp
LS-004287,STJOHNS:BEA160,GREENLAND,50.3,BEACHWALK SHORE DR - 160,_cte_leadsp
LS-004288,NORTH:RUS12488,CEDAR BAY,50.27,RUSSIAN OLIVE RD - 12488,_cte_leadsp
LS-004289,STJOHNS:CUR450,GREENLAND,50.3,CURVED BAY TRL - 450,_cte_leadsp
LS-004290,WEST:HOL5681,BUCKMAN,50.27,HOLLOW BIRCH DR - 5681,_cte_leadsp
LS-004294,SOUTH:ISO11063,GREENLAND,50.27,ISOTOPE CT - 11063,_cte_leadsp
LS-004291,WEST:SAD2553,SOUTHWEST,50.27,SADLER TRACE WAY - 2553,_cte_leadsp
LS-004292,NASSAU:WIL677,NASSAU,50.26548246,WILDLIGHT AVE - 677,_cte_leadsp
LS-004293,NASSAU:BRI75572,NASSAU,50.27,BRIDGEWATER DR - 75572,_cte_leadsp
LS-004295,WEST:JAC5721,BUCKMAN,50.3,JACKS RD - 5721,_cte_leadsp
LS-004297,WEST:CED927,BUCKMAN,50.27,CEDAR SLOUGH DR - 927,_cte_leadsp
LS-004298,EAST:IND3512,BUCKMAN,50.27,INDIGO DR - 3512,_cte_leadsp
LS-004299,STJOHNS:SIE181,GREENLAND,50.3,SIENNA PALM DR - 181,_cte_leadsp
LS-004300,STJOHNS:STI1860,BLACKS FORD,50.27,STILLWATER BLVD - 1860,_cte_leadsp
LS-004302,WEST:WAT10757,SOUTHWEST,50.27,WATERFIELD RD - 10757,_cte_leadsp
LS-004326,WEST:BEN10450,SOUTHWEST,50.27,BENSON LAKE DR - 10450,_cte_leadsp
LS-004303,NASSAU:SAN85025,NASSAU,50.27,SANDY RIDGE LOOP - 85025,_cte_leadsp
LS-004306,EAST:FIE3202,ARLINGTON EAST,50.27,FIERA VISTA DR - 3202,_cte_leadsp
LS-004305,NASSAU:CRO135,NASSAU,113.1,CROSSTOWN BLVD - 135,_cte_leadsp
LS-004304,STJOHNS:SEA160,BLACKS FORD,50.3,SEAFORTH DR - 160,_cte_leadsp
LS-004307,STJOHNS:BAY30,GREENLAND,50.3,BAYWINDS CT - 30,_cte_leadsp
LS-004308,NORTH:CLA475,CEDAR BAY,50.27,CLARK RD - 475,_cte_leadsp
LS-004315,WEST:MIR6850,SOUTHWEST,50.27,MIRAGE ST - 6850,_cte_leadsp
LS-004311,NORTH:BRA85,CEDAR BAY,50.27,BRAZIL NUT CIR - 85,_cte_leadsp
LS-004312,SOUTH:GRA12042,ARLINGTON EAST,50.27,GRAND PINE DR - 12402,_cte_leadsp
LS-004314,STJOHNS:BOU117,GREENLAND,50.3,BOULDER LN - 117,_cte_leadsp
LS-004310,STJOHNS:HAR24,BLACKS FORD,50.3,HARD PINE TRL - 24,_cte_leadsp
LS-004313,WEST:MOR5450,SOUTHWEST,50.27,MORSE AVE - 5450,_cte_leadsp
LS-004317,WEST:HIG1391,BUCKMAN,50.27,HIGH FALLS DR - 1391,_cte_leadsp
LS-004316,STJOHNS:PAL175,BLACKS FORD,50.3,PALOMAR DR - 175,_cte_leadsp
LS-004319,NORTH:HYA14082,CEDAR BAY,50.27,HYATT RD - 14082,_cte_leadsp
LS-004318,SOUTH:STI11761,ARLINGTON EAST,50.27,STILLWOOD PINES BLVD - 11761,_cte_leadsp
LS-004320,NORTH:RIB1661,BUCKMAN,50.27,RIBAULT SCENIC DR - 1661,_cte_leadsp
LS-004321,STJOHNS:ACC280,GREENLAND,50.3,ACCOLADE AVE - 280,_cte_leadsp
LS-004323,STJOHNS:PAL442,GREENLAND,50.3,PALM VALLEY RD - 442,_cte_leadsp
LS-004322,SOUTH:BEL8518,ARLINGTON EAST,50.27,BELFORT LANDING DR - 8518,_cte_leadsp
LS-004324,NORTH:MYR6811,CEDAR BAY,50.27,MYRTLE OAK RD - 6811,_cte_leadsp
LS-004325,NORTH:WHE12706,CEDAR BAY,50.27,WHELAN AVE - 12706,_cte_leadsp
LS-004329,NORTH:PER12607,CEDAR BAY,50.27,PERCY CREEK DR - 12607,_cte_leadsp
LS-004328,STJOHNS:BAY98,GREENLAND,50.27,BAY LAKE DR - 98,_cte_leadsp
LS-004327,SOUTH:LUS4640,ARLINGTON EAST,50.27,LUSSO LN - 4640,_cte_leadsp
LS-004331,WEST:TEL5420,SOUTHWEST,50.27,TELLARO LN - 5420,_cte_leadsp
LS-004332,SOUTH:GOL6804,ARLINGTON EAST,50.27,GOLDEN MONARCH AVE - 6804,_cte_leadsp
LS-004334,NORTH:PAR12273,CEDAR BAY,50.27,PARKLAND VIEW LN - 12273,_cte_leadsp
LS-004336,STJOHNS:BAR5425,BLACKS FORD,113.1,BARTRAM COMMONS DR - 5425,_cte_leadsp
LS-004337,STJOHNS:SEA127,BLACKS FORD,63.62,SEAPORT BREEZE RD - 127,_cte_leadsp
LS-004340,WEST:LAT9375,BUCKMAN,78.54,LATIGO LN - 9375,_cte_leadsp
LS-004339,STJOHNS:OAK34,BLACKS FORD,63.62,OAK PARK DR - 34,_cte_leadsp
LS-004335,STJOHNS:PIN118,BLACKS FORD,50.27,PINE CHASE WAY - 118,_cte_leadsp
LS-004338,WEST:ROB5825,SOUTHWEST,78.54,ROBITZSCH LN - 5825,_cte_leadsp
LS-002439,NORTH:WIL5800,CEDAR BAY,50.3,WILLIAM MILLS ST - 5800,_cte_lead
LS-004342,STJOHNS:GAP336,BLACKS FORD,50.27,GAP CREEK DR - 336,_cte_leadsp
LS-004345,WEST:BRI5305,SOUTHWEST,50.27,BRIAR PATCH PL - 5305,_cte_leadsp
LS-004344,STJOHNS:EDD81,BLACKS FORD,63.62,EDDINGTON WAY - 81,_cte_leadsp
LS-004346,NORTH:CAM6450,BUCKMAN,50.27,CAMPHOR LNUREL LN - 6450,_cte_leadsp
LS-004348,EAST:TAR5540,ARLINGTON EAST,50.27,TARSUS CT - 5540,_cte_leadsp
LS-004350,SOUTH:SKI6877,BUCKMAN,50.27,SKINNER CENTURY LN - 6877,_cte_leadsp
LS-004353,EAST:HEA840,BUCKMAN,78.54,HEALTH WALK WAY - 840,_cte_leadsp
LS-004351,WEST:HOR8132,BUCKMAN,50.27,HORSEBIT CIR - 8132,_cte_leadsp
LS-004354,NORTH:EPP14293,CEDAR BAY,50.27,EPPLY DR - 14293,_cte_leadsp
LS-004356,WEST:HAW8206,BUCKMAN,50.27,HAWKES MEADOW DR - 8206,_cte_leadsp
LS-004357,NORTH:QUE7303,BUCKMAN,50.27,QUEENSGATE CIR - 7303,_cte_leadsp
LS-004360,NORTH:GRE7811,CEDAR BAY,50.27,GREATFORD WAY - 7811,_cte_leadsp
LS-004361,NORTH:ROB11847,CEDAR BAY,50.27,ROBERT MASTERS BLVD - 11847,_cte_leadsp
LS-004362,NORTH:HEM4351,CEDAR BAY,78.54,HEMLOCK ST - 4351,_cte_leadsp
LS-004363,STJOHNS:LUM322,BLACKS FORD,113.1,LUMINOUS AVE - 322,_cte_leadsp
LS-004364,WEST:HAR9110,SOUTHWEST,50.27,HARMONIOUS LN - 9110,_cte_leadsp
LS-004365,STJOHNS:CLA592,BLACKS FORD,63.62,CLAIBORNE LN - 592,_cte_leadsp
LS-000256,SOUTH:BAY8115,ARLINGTON EAST,78.54,BAYMEADOWS CIR W - 8115,_cte_leadsp
LS-004367,STJOHNS:KIN405,BLACKS FORD,63.62,KINGBIRD DR - 405,_cte_leadsp
LS-004369,STJOHNS:OAK436,BLACKS FORD,63.62,OAKMOSS DR - 436,_cte_leadsp
LS-004371,WEST:MAR6317,BUCKMAN,50.27,MARE AVE - 6317,_cte_leadsp
LS-004372,WEST:CON5199,SOUTHWEST,50.27,CONFERENCE DR - 5199,_cte_leadsp
LS-004374,WEST:SAI744,SOUTHWEST,50.27,SAILOR GROVE LN - 744,_cte_leadsp
LS-004375,STJOHNS:HEA141,BLACKS FORD,63.62,HEADSTREAM DR - 141,_cte_leadsp
LS-004377,WEST:AIR13500,SOUTHWEST,50.27,AIRCOUPE RD - 13500,_cte_leadsp
LS-004376,NORTH:VIC5802,BUCKMAN,50.27,VICTORIA CREEK LN - 5802,_cte_leadsp
LS-004380,WEST:JEW1331,SOUTHWEST,50.27,JEWELSTONE LN - 1331,_cte_leadsp
LS-004381,NORTH:EGR902,CEDAR BAY,50.27,EGRET BRANCH WAY - 902,_cte_leadsp
LS-004382,NORTH:COR2456,BUCKMAN,50.27,CORBETT ST - 2456,_cte_leadsp
LS-004386,WEST:COP12234,BUCKMAN,50.27,COPPER MALLARD PL - 12234,_cte_leadsp
LS-004385,NORTH:SCH3246,CEDAR BAY,50.27,SCHOOLMARM ST - 3246,_cte_leadsp
LS-004388,NORTH:MCM15207,CEDAR BAY,50.27,MCMASTER DR - 15207,_cte_leadsp
LS-004387,NORTH:FAB12755,CEDAR BAY,50.27,FABIUS WAY - 12755,_cte_leadsp
LS-004392,SOUTH:CRA3025,ARLINGTON EAST,50.27,CRAWFORDS COVE CIR - 3025,_cte_leadsp
LS-004401,NASSAU:PEP533,NASSAU,50.27,PEPPERVINE WAY - 533,_cte_leadsp
LS-004402,NORTH:SAN595,CEDAR BAY,50.27,SANDHILL CROSSING RD - 595,_cte_leadsp
LS-000966,EAST:GOO12429,ARLINGTON EAST,50.3,GOOD NEIGHBOR TRL - 12429,_cte_lead
LS-001701,EAST:PER132,ARLINGTON EAST,28.3,PEREGRINE CT - 132,_cte_lead
LS-000609,WEST:COL8529,SOUTHWEST,28.3,COLLINS RIDGE BLVD N - 8529,_cte_lead
LS-001670,SOUTH:PAL3580,MANDARIN,50.3,PALL MALL DR - 3580,_cte_lead
LS-002183,SOUTH:STJ11604,MANDARIN,28.3,ST JOSEPHS RD - 11604,_cte_lead
LS-002204,SOUTH:STO11866,MANDARIN,50.3,STONEBRIDGE DR W - 11866,_cte_lead
LS-001067,EAST:HIC5940,BUCKMAN,19.63495408,HICKSON RD - 5940,_cte_lead
LS-000733,WEST:DOL1711,SOUTHWEST,19.63495408,DOLOMA ST - 1711,_cte_lead
LS-001466,NASSAU:MIN85537,NASSAU,78.5,MINER RD - 85537,_cte_lead
LS-001951,SOUTH:SAN2731,ARLINGTON EAST,28.3,SAN FERNANDO RD - 2731,_cte_leadsp
LS-000088,STJOHNS:ALI907,BLACKS FORD,50.3,ALIZON ST - 907,_cte_lead
LS-000080,NORTH:AIRA,CEDAR BAY,28.3,KITTY HAWK RD - 2491,_cte_lead
LS-001824,EAST:QUE581,ARLINGTON EAST,176.7,QUEENS HARBOR BLVD - 581,_cte_lead
LS-003209,NASSAU:TIM76706,NASSAU,50.3,TIMBERCREEK BLVD - 76706,_cte_lead
LS-003967,NORTH:MAX15171,CEDAR BAY,78.5,MAX LEGGETT PKWY - 15171,_cte_leadsp
LS-004111,SOUTH:HAW3161,ARLINGTON EAST,28.27,HAWKS HILL LN E - 3161,_cte_leadsp
LS-004220,EAST:ENC1708,ARLINGTON EAST,50.3,ENCLAVE RD - 1708,_cte_leadsp
LS-004309,SOUTH:ALP9036,ARLINGTON EAST,50.27,ALPINE ASTER RD - 9036,_cte_leadsp
LS-004341,NASSAU:WIL444,NASSAU,78.54,WILDWORKS AVE - 444,_cte_leadsp
LS-004383,NASSAU:HEA86219,NASSAU,50.27,HEADWATERS DR - 86219,_cte_leadsp
LS-004389,NASSAU:JUR111,NASSAU,78.54,JURY BOX CIR - 111,_cte_leadsp
LS-004390,WEST:CYP9578,BUCKMAN,50.27,CYPRESS MEADOWS RD - 9578,_cte_leadsp
LS-004403,STJOHNS:TID258,GREENLAND,63.62,TIDAL VISTA WAY - 258,_cte_leadsp
LS-004405,WEST:ARR5508,SOUTHWEST,50.27,ARROW LN - 5508,_cte_leadsp
LS-004407,WEST:OMN10070,SOUTHWEST,50.27,OMNI DR - 10070,_cte_leadsp
